Log file open, 03/03/23 15:11:59
[2023.03.03-12.11.59:940][  0]LogRHI: RHI Adapter Info:
[2023.03.03-12.11.59:940][  0]LogRHI:             Name: NVIDIA GeForce RTX 3050 Ti Laptop GPU
[2023.03.03-12.11.59:940][  0]LogRHI:   Driver Version: 516.40 (internal:31.0.15.1640, unified:516.40)
[2023.03.03-12.11.59:940][  0]LogRHI:      Driver Date: 6-6-2022
[2023.03.03-12.11.59:940][  0]LogD3D12RHI:     GPU DeviceId: 0x25a0 (for the marketing name, search the web for "GPU Device Id")
[2023.03.03-12.11.59:940][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.03.03-12.11.59:943][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.03.03-12.11.59:943][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.03.03-12.11.59:997][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.03.03-12.11.59:998][  0]LogD3D12RHI: Bindless resources are supported
[2023.03.03-12.11.59:998][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.03.03-12.11.59:998][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.03.03-12.11.59:998][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.03.03-12.11.59:998][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.03.03-12.11.59:998][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.03.03-12.11.59:998][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.03.03-12.12.00:039][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.03.03-12.12.00:039][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.03.03-12.12.00:040][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.03.03-12.12.00:060][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.03.03-12.12.00:060][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.03.03-12.12.00:061][  0]LogRHI: Texture pool is 2136 MB (70% of 3052 MB)
[2023.03.03-12.12.00:061][  0]LogD3D12RHI: Async texture creation enabled
[2023.03.03-12.12.00:061][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.03.03-12.12.00:080][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Erenimo.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Intermediate/TurnkeyReport_0.log" -log="C:/Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Intermediate/TurnkeyLog_0.log" -project="C:/Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Erenimo.uproject"  -platform=all'
[2023.03.03-12.12.00:080][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Erenimo.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Intermediate/TurnkeyReport_0.log" -log="C:/Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Intermediate/TurnkeyLog_0.log" -project="C:/Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Erenimo.uproject"  -platform=all" ]
[2023.03.03-12.12.00:106][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.03.03-12.12.00:106][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.03.03-12.12.00:106][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.03.03-12.12.00:106][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.03.03-12.12.00:106][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.03.03-12.12.00:106][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.03.03-12.12.00:106][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.03.03-12.12.00:106][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.03.03-12.12.00:106][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.03.03-12.12.00:106][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.03.03-12.12.00:107][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.03.03-12.12.00:112][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.03.03-12.12.00:128][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.03.03-12.12.00:128][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.03.03-12.12.00:132][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.03.03-12.12.00:132][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.03.03-12.12.00:135][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.03.03-12.12.00:135][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.03.03-12.12.00:135][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.03.03-12.12.00:135][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.03.03-12.12.00:137][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.03.03-12.12.00:138][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.03.03-12.12.00:138][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.03.03-12.12.00:140][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.03.03-12.12.00:140][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.03.03-12.12.00:145][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.03.03-12.12.00:145][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.03.03-12.12.00:145][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.03.03-12.12.00:145][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.03.03-12.12.00:145][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.03.03-12.12.00:145][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.03.03-12.12.00:148][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.03.03-12.12.00:148][  0]LogTargetPlatformManager:   ADPCM
[2023.03.03-12.12.00:148][  0]LogTargetPlatformManager:   PCM
[2023.03.03-12.12.00:150][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.03.03-12.12.00:150][  0]LogTargetPlatformManager:   BINKA
[2023.03.03-12.12.00:154][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.03.03-12.12.00:154][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.03.03-12.12.00:154][  0]LogTargetPlatformManager:   OGG
[2023.03.03-12.12.00:156][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.03.03-12.12.00:156][  0]LogTargetPlatformManager:   OPUS
[2023.03.03-12.12.00:189][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   SF_METAL
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.03.03-12.12.00:194][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.03.03-12.12.00:198][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.03.03-12.12.00:198][  0]LogTargetPlatformManager:   VVM_1_0
[2023.03.03-12.12.00:198][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.03.03-12.12.00:198][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.03.03-12.12.00:198][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.03.03-12.12.00:198][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.03.03-12.12.00:198][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.03.03-12.12.00:198][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.03.03-12.12.00:202][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.03.03-12.12.00:202][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.03.03-12.12.00:202][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.03-12.12.00:202][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.03.03-12.12.00:221][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.03.03-12.12.00:221][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.03-12.12.00:221][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.03.03-12.12.00:227][  0]LogDerivedDataCache: Speed tests for C:/Users/GENCO/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.03.03-12.12.00:227][  0]LogDerivedDataCache: Display: Performance to C:/Users/GENCO/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.02ms. RandomReadSpeed=2454.30MBs, RandomWriteSpeed=196.82MBs. Assigned SpeedClass 'Local'
[2023.03.03-12.12.00:228][  0]LogDerivedDataCache: Using Local data cache path C:/Users/GENCO/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.03.03-12.12.00:228][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.03.03-12.12.00:228][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.03.03-12.12.00:228][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.03.03-12.12.00:228][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.03.03-12.12.00:228][  0]LogShaderCompilers: Guid format shader working directory is -25 characters bigger than the processId version (../../../../../../Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Intermediate/Shaders/WorkingDirectory/5556/).
[2023.03.03-12.12.00:228][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/GENCO/AppData/Local/Temp/UnrealShaderWorkingDir/6B0E4FB6435EF51EB0A69F9340C6C6B5/'.
[2023.03.03-12.12.00:228][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.03.03-12.12.00:228][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.03.03-12.12.00:883][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.03.03-12.12.01:111][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.03-12.12.01:112][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../../Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.03-12.12.01:113][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../../Users/GENCO/OneDrive/Belgeler/Unreal Projects/Erenimo/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: ---
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: ---
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.03.03-12.12.01:330][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.03.03-12.12.01:502][  0]LogSlate: Using FreeType 2.10.0
[2023.03.03-12.12.01:502][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.03.03-12.12.01:533][  0]LogAssetRegistry: FAssetRegistry took 0.0101 seconds to start up
[2023.03.03-12.12.01:537][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.03.03-12.12.01:722][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.03.03-12.12.02:004][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: Available device profiles:
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B3600][00000810545A1800 52] GlobalDefaults, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B5200][000008105A9AC800 52] Windows, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B5400][000008105A9A0000 52] WindowsEditor, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B4E00][000008105A9AA000 52] WindowsServer, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B4200][00000810547E2800 52] WindowsClient, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B2400][000008105A9A7800 52] IOS, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B3C00][000008105E7C0000 52] iPadAir2, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B3A00][000008105E7C7800 52] IPadPro, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B4A00][000008105E7C5000 52] iPadAir3, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B4400][000008105E7CA000 52] iPadAir4, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B5E00][000008105E7CC800 52] iPadAir5, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B3200][000008104C382800 52] iPadMini4, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B4600][000008105F890000 52] iPadMini5, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B5A00][000008105F895000 52] iPadMini6, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B7E00][000008105F89C800 52] iPhone6S, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B7A00][000008105F89A000 52] iPhone7, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B7800][000008105F897800 52] iPodTouch7, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B5600][000008105E7C2800 52] iPhone6SPlus, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B3400][000008105F8A0000 52] iPhone7Plus, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B5000][000008105F8A5000 52] iPhoneSE, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B3800][000008105F8A7800 52] iPhone8, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B2200][000008105F8AA000 52] iPhone8Plus, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B4800][000008105F8AC800 52] iPhoneX, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B6800][000008105F892800 52] iPhoneXS, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B6C00][000008105F8B0000 52] iPhoneXSMax, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B3000][000008105F8B5000 52] iPhoneXR, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B7400][000008105F8B7800 52] iPhone11, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B7C00][000008105F8BA000 52] iPhone11Pro, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B6200][000008105F8BC800 52] iPhone11ProMax, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B7600][000008105F8A2800 52] iPhoneSE2, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B4C00][000008105F8C0000 52] iPhone12Mini, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B6A00][000008105F8C5000 52] iPhone12, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B8000][000008105F8C7800 52] iPhone12Pro, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B5800][000008105F8CA000 52] iPhone12ProMax, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B7000][000008105F8CC800 52] iPhone13Mini, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B6000][000008105F8B2800 52] iPhone13, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B6400][000008105F8D0000 52] iPhone13Pro, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B7200][000008105F8D5000 52] iPhone13ProMax, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B8E00][000008105F8D7800 52] iPhoneSE3, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B8600][000008105F8DA000 52] iPhone14, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B9000][000008105F8DC800 52] iPhone14Plus, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B8800][000008105F8C2800 52] iPhone14Pro, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B8400][000008105F8E0000 52] iPhone14ProMax, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B8200][000008105F8E5000 52] iPadPro105, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B8A00][000008105F8E7800 52] iPadPro129, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B6E00][000008105F8EA000 52] iPadPro97, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B9E00][000008105F8EC800 52] iPadPro2_129, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B9600][000008105F8D2800 52] iPad5, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BA000][000008105F8F0000 52] iPad6, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B9800][000008105F8F5000 52] iPad7, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B9400][000008105F8F7800 52] iPad8, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B9200][000008105F8FA000 52] iPad9, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B9A00][000008105F8FC800 52] iPad10, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B5C00][000008105F8E2800 52] iPadPro11, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BAE00][000008105F900000 52] iPadPro2_11, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BA600][000008105F905000 52] iPadPro3_11, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BB000][000008105F907800 52] iPadPro4_11, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BA800][000008105F90A000 52] iPadPro3_129, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BA400][000008105F90C800 52] iPadPro4_129, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BA200][000008105F8F2800 52] iPadPro5_129, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BAA00][000008105F920000 52] iPadPro6_129, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B8C00][000008105F925000 52] AppleTV, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BBE00][000008105F927800 52] AppleTV4K, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BB600][000008105F92A000 52] AppleTV2_4K, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BC000][000008105F92C800 52] TVOS, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BD200][000008105F950000 52] Mac, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BD400][000008105F952800 52] MacEditor, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BCE00][000008105F957800 52] MacClient, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BC200][000008105F95A000 52] MacServer, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BDE00][000008105F902800 52] Linux, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4BB400][000008105F922800 52] LinuxEditor, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B6600][000008105F95C800 52] LinuxArm64Editor, 
[2023.03.03-12.12.02:004][  0]LogDeviceProfileManager: 	[000008105E4B9C00][000008105F930000 52] LinuxArm64, 
